n,replicate,train_rmse_a_72,train_rmse_b_72,train_rmse_c_72,train_rmse_d_72,train_rmse_e_72,test_rmse_a_72,test_rmse_b_72,test_rmse_c_72,test_rmse_d_72,test_rmse_e_72,train_rmse_a_6,train_rmse_b_6,train_rmse_c_6,train_rmse_d_6,train_rmse_e_6,test_rmse_a_6,test_rmse_b_6,test_rmse_c_6,test_rmse_d_6,test_rmse_e_6,train_rmse_a_6_72,train_rmse_b_6_72,train_rmse_c_6_72,train_rmse_d_6_72,train_rmse_e_6_72,test_rmse_a_6_72,test_rmse_b_6_72,test_rmse_c_6_72,test_rmse_d_6_72,test_rmse_e_6_72
120,1,0.12086373245071046,0.13013458079378856,0.12233219281386176,0.12040603715309517,0.12572425022603528,0.1178647970153845,0.12509369260681907,0.11930396900105665,0.1188352691438378,0.12061992715330982,0.21049120093673568,0.22462936520280977,0.21267198039135607,0.20635081343352701,0.2163461657989727,0.18785933427374474,0.2011012850995142,0.19422229032282892,0.18818008442878098,0.18907536062546104,0.10921264448312026,0.1179371712741487,0.11060241567340556,0.10937668226480761,0.1140597003096209,0.10935046448643455,0.11578726886032374,0.11004707415679792,0.11044363967824335,0.1123966249618594
120,2,0.12976771162677306,0.12807887920099287,0.13096573341604695,0.1295295023718766,0.12919864526145963,0.11848506567586375,0.11692784254518904,0.12065817491842404,0.11939750356156836,0.11802863776359127,0.21370298096154336,0.20730315411524453,0.2121437354354829,0.2083584876774006,0.21173628997282207,0.1998052990416412,0.1950933642096985,0.2046567190216392,0.20029397299721108,0.19863924620696882,0.11930329180637766,0.11833311130594648,0.12097058655960385,0.11987619529788802,0.1189465448338727,0.10815525590309207,0.10708406996423801,0.10994392683946747,0.10916877852053536,0.107806408337037
120,3,0.11187402612121838,0.1135531979271265,0.10951615876564058,0.11129058195078967,0.11115006633770991,0.12314469405463288,0.12428965997426121,0.1213109240482816,0.12307392703796365,0.1212027736896104,0.18861900396189815,0.20231802023936765,0.17677616878563548,0.18427560007182764,0.17982992901340694,0.20346676996674795,0.21029087605892105,0.1910052306434432,0.1971552611370298,0.19118370551325564,0.10213757618018293,0.1017758122355816,0.10127289151599661,0.10216942524690877,0.10271590939245895,0.11310395216182156,0.11333081154709954,0.11291777824624406,0.11403761177243334,0.11276096144196394
120,4,0.11966477712253809,0.11992934778510013,0.11992743856868865,0.12136691596975158,0.12424150782328604,0.1199983354773466,0.1204164873751211,0.12047589513737968,0.12285895430150211,0.12720554285812943,0.20050980505801672,0.20418563800526116,0.20324944092519537,0.20473404667019152,0.2111619101601571,0.18624541006401218,0.190937996181711,0.19024672700882794,0.19376155926785235,0.2028268957758674,0.10945801442419231,0.10915648921005229,0.10931228818052768,0.11078523376668578,0.11314294607854712,0.11211100160695525,0.11188153070608237,0.11205855667726909,0.11431488853319255,0.11801638119871916
120,5,0.10860771315885044,0.1116404898240214,0.11632927716059505,0.1149562038083576,0.11406022313821242,0.12112658586798038,0.12810134702535228,0.13381644306912693,0.13202426849405619,0.13032490244962308,0.1913988898309216,0.20068309896669337,0.2142221776570815,0.20952811241501001,0.21007621752189473,0.18804996829943252,0.19377591008953407,0.2057261209022602,0.2037262082756703,0.2013473410518204,0.09772649209911446,0.09974586852121477,0.10298720234318422,0.10217665852086547,0.10097063580165244,0.11314386367055332,0.12041052244036227,0.1252965276537257,0.12350788214559615,0.12187858086789734
120,6,0.12090736001905737,0.11504146099158366,0.11540799099599902,0.12571823674662747,0.1232425760049015,0.12397112165889852,0.12014874705573877,0.12092389450776356,0.1306633216170398,0.12821259822110115,0.21356104618965213,0.19613107551634437,0.20029190347755763,0.2213251351789452,0.21740840635536646,0.20634256849917262,0.1934056744038609,0.1975896267322403,0.21866559600096733,0.2140447585682659,0.10871509993582619,0.10466699442068693,0.10438949495550967,0.11317091674674774,0.11086317436625968,0.1136206846023465,0.11117916050583342,0.11142510151329166,0.11956132667482769,0.11740326937722867
120,7,0.11307125814230959,0.11887694307565658,0.12385449575706682,0.1115938840616389,0.1137154682809474,0.1203415898781812,0.12397317717864638,0.12875106461121275,0.12131766844154318,0.11996324786244973,0.1739880524698942,0.17784523548461317,0.19116931284652386,0.17330265445487228,0.17364373302368077,0.18977984197685188,0.19375891353887242,0.2107480087146651,0.18832817953240644,0.18864881075086246,0.10585897499307322,0.11203329897535204,0.11586225372044125,0.10423991716063744,0.10665988919374299,0.1119720187271886,0.11561270332304227,0.11858125671201472,0.11333071775287276,0.1117014609384376
120,8,0.12036645863623535,0.11786634586148843,0.11845983182729539,0.11645364009528675,0.11931072490122406,0.1259436976120375,0.12302787072490677,0.12294908229363544,0.12024153863775594,0.12454464238580217,0.20052133598366548,0.19829926098911832,0.20693438153212465,0.1995906077408853,0.19931485313801808,0.20359072680735377,0.20011337392205072,0.20711206789270087,0.19514256678477573,0.20057821774343412,0.11028522579074343,0.10767295727523236,0.1069029950004803,0.1057629335275975,0.10922594646188494,0.1164059836378465,0.1135145112480875,0.11227004931332575,0.11100860909579137,0.11523026737451265
120,9,0.11155035668212936,0.10708866352255214,0.1116915875613732,0.10772278988136826,0.10860052620743754,0.12579253050755512,0.12129644593737914,0.12581797021529698,0.12247666055803622,0.12322973965870876,0.1986808429594228,0.18928256296533405,0.19849041488040262,0.19062897122413652,0.19190735622524874,0.20024145252383055,0.19101420026101773,0.20110046158085465,0.19246820850606985,0.19367632627081294,0.100006597461246,0.09626671397595857,0.10021513427387263,0.09679637202896944,0.09763299877959687,0.11674534733488648,0.11288856718109568,0.11664177013486658,0.11404815647649717,0.11474824179063348
120,10,0.11651611459724337,0.11679576494212097,0.11646079208099898,0.10725447248049517,0.10915241943653792,0.12703568354474473,0.12734654584084076,0.12731378099917456,0.12033824352225564,0.11969135128491995,0.19323001437246654,0.19598599244244258,0.19751108612385868,0.17681151492362693,0.17375405935066932,0.20681918493349405,0.2095647587379944,0.21136847417550314,0.1949256146679796,0.19046459145173184,0.10690156015577883,0.10677824644206015,0.10612420719314906,0.0985745406104082,0.1013034126688315,0.1171765892417605,0.11709956461079185,0.11676905188821186,0.1111593699283282,0.11109923326092772
120,11,0.12922406020731955,0.1308927698879749,0.13149397761838025,0.12593358917659417,0.12804169247139557,0.12179291588114108,0.1236684209591923,0.12419133748365414,0.11828170129052695,0.12023122802344269,0.20007806386690657,0.20272312556636846,0.20181809758679684,0.19823833995297738,0.1993505077581239,0.19891774684583968,0.20170366477247215,0.20109135432191103,0.19740699949212898,0.19713281021215653,0.12078743316773236,0.12233834954204534,0.12317384325299041,0.11721357938956967,0.11951368553517912,0.11223951093409239,0.11401322891432515,0.11472715952253316,0.10830869502635462,0.11067397549693783
120,12,0.12205810901948314,0.12374276145602067,0.12225819261312962,0.12219566008352967,0.12160498235130178,0.11733235324608725,0.11907360576794476,0.11927271526626784,0.11851965324531004,0.11921045454902486,0.20765923588362184,0.2118317857943161,0.2054226908411552,0.20788205301246643,0.20517080006855162,0.18663602055856315,0.19021447282755402,0.1882673106165056,0.18796746792697663,0.18787563879227454,0.11112590942052274,0.11243411202536004,0.11173676573744147,0.11125190159612404,0.11100067306920373,0.10891531661694796,0.1104043840220228,0.11094067152056737,0.11010302017237676,0.1109266992042169
