n,replicate,train_rmse_a_72,train_rmse_b_72,train_rmse_c_72,train_rmse_d_72,train_rmse_e_72,test_rmse_a_72,test_rmse_b_72,test_rmse_c_72,test_rmse_d_72,test_rmse_e_72,train_rmse_a_6,train_rmse_b_6,train_rmse_c_6,train_rmse_d_6,train_rmse_e_6,test_rmse_a_6,test_rmse_b_6,test_rmse_c_6,test_rmse_d_6,test_rmse_e_6,train_rmse_a_6_72,train_rmse_b_6_72,train_rmse_c_6_72,train_rmse_d_6_72,train_rmse_e_6_72,test_rmse_a_6_72,test_rmse_b_6_72,test_rmse_c_6_72,test_rmse_d_6_72,test_rmse_e_6_72
120,1,0.12001043940888141,0.12492789688941126,0.1251574035359012,0.12215278066723145,0.1234467534488328,0.12351139146385981,0.1221270376019015,0.12025206388108989,0.12378824109143596,0.12170254363951055,0.22275033980239214,0.228062619035575,0.22010493614168297,0.229218459923567,0.22678241137063843,0.20343628787464518,0.20989921056147348,0.19466212115350048,0.2087635458147557,0.20378255122661018,0.10593695268104601,0.11098849644661646,0.11271951026978269,0.10734914525265167,0.10941298801561228,0.1135411162603546,0.11080640080974158,0.11109550799090628,0.11299130932850192,0.11133323916675039
120,2,0.12997524317686934,0.13167340797147775,0.12979632858392887,0.13322027994881866,0.13048017873374085,0.11820693237204152,0.11932836296999089,0.11731492485975721,0.12115512553504297,0.11818364267486191,0.2131116388056222,0.22358661399865673,0.21415365906200343,0.22626837197632074,0.21746150459139726,0.19449643276302522,0.201679173207751,0.19371322977809738,0.2091049636959237,0.1973046247375078,0.11964474479943929,0.11993196288030712,0.11926296171541838,0.12133296811898282,0.11953187148599856,0.10869646486447361,0.10883978881200519,0.1077634722571564,0.10977235309903903,0.10820630697687081
120,3,0.11124100430559704,0.1118350314109687,0.11271843146016403,0.11410282361421784,0.11104191243454356,0.11970265195079384,0.12452718170531854,0.12242141283545477,0.12408489536424647,0.12066084568449507,0.18265908488779017,0.18610660990343766,0.1911125922887273,0.20972502901005702,0.1851786805191173,0.19079216382445977,0.1948947749840465,0.19677903552521658,0.21796658468765634,0.19278446714091804,0.10236374679274347,0.10251332348750959,0.1027348218062399,0.10108189968018506,0.10172028030006568,0.1110554566419762,0.11608906013298971,0.11332273130869604,0.11175689937006342,0.11187489663163744
120,4,0.11947471984049424,0.12377771398073983,0.12398973730975348,0.12085940665484159,0.1223027806764742,0.11906732890246875,0.12428379873117647,0.1250367968406741,0.12076235048972546,0.1227898290422431,0.20089250454854926,0.2190367941969943,0.21849185760453435,0.2058762067697422,0.21163256702753785,0.18488417962411444,0.2104115594465957,0.20928844219911416,0.19114461596966864,0.19931642509076067,0.10916706310580912,0.11121337319554687,0.11156788201557655,0.10998391371061184,0.11073135756634611,0.11122761513259705,0.11332314371777226,0.114409250546515,0.1122564697659076,0.11336141410899846
120,5,0.1094517130089973,0.11312473697874288,0.11084666154794998,0.10864013395995113,0.11075815036831699,0.12125469320511753,0.12548052874158303,0.12354625700451927,0.12147360502364409,0.12398314674943728,0.1989973507639542,0.21220181013194622,0.20325399856491086,0.1915681134894786,0.20327407864669,0.1986186335136472,0.20014422425928452,0.19725111962238495,0.1891643017146986,0.19920044503123738,0.09737107968538967,0.09940322762915112,0.09829462895245021,0.0977362492671699,0.09818263271906433,0.11164154151768951,0.11638693015996777,0.11456845983724913,0.11338196396489116,0.11477853830448168
120,6,0.11701213341821504,0.116653370253705,0.11623049782956765,0.11975146515443841,0.1152606577018453,0.12090656978449207,0.1205784439087024,0.12026605214495018,0.12368477764676747,0.11965405284574672,0.2041179100749319,0.20288018226468887,0.20285949569441933,0.20992931517623364,0.20413427385130734,0.19631934742404702,0.19409396431589326,0.19471455963698528,0.20133223604462921,0.19777845684022807,0.10566225508710614,0.1054478661967637,0.10493915334037274,0.10795894686424257,0.10353309602840388,0.11160609077297894,0.11157352830844414,0.11110592263180859,0.1140935013156726,0.10988223369169846
120,7,0.11264147484242612,0.1190851484649132,0.1201960474476425,0.11487558380014316,0.11420943348161341,0.11827688826078779,0.12222808815362032,0.12351764214177877,0.11974329914842367,0.11837409475085175,0.17258763841629776,0.187918073420505,0.19857637807317577,0.17864832995574875,0.17712404745247617,0.18756823104495085,0.20611753204149383,0.21761296070671254,0.19480590186836386,0.19301613480339588,0.10556466213897849,0.11077425478969169,0.11039543341264775,0.1072591098083911,0.10670942829408785,0.10988762841507597,0.11157854613888225,0.11114833560174645,0.11047338525782605,0.10914045793937674
120,8,0.11623369857638517,0.11636687847590074,0.11662325628161632,0.1162293045161318,0.1179844027955556,0.11978000139283182,0.1208072325111488,0.12096386324775597,0.12011782421879927,0.1223537498342111,0.2006225037815247,0.20366880829406495,0.20069620616146683,0.19893930259941628,0.20590205140772352,0.19789310453194553,0.20139445339830836,0.20040344366330617,0.19694894114572264,0.20677395211708008,0.10531875935851037,0.10494770076222752,0.1057737699318975,0.10560338833818632,0.10650948857306501,0.11001811748582481,0.11066521442721966,0.11101530716976875,0.11057416006537116,0.11161608583528992
120,9,0.10967858309867733,0.10921694209763627,0.11041988609003293,0.10687030938691862,0.10777282272738335,0.12452825698461802,0.12457592694585345,0.1248377456176948,0.12113799171776854,0.12215998926421935,0.20326058223721238,0.20102588466951196,0.20291836489078152,0.1898591703482405,0.19300954201193735,0.20462595966440644,0.203424790291384,0.20345147069413796,0.19171419191919137,0.1946369306376604,0.09685908306555695,0.09671274349620491,0.09784000446998298,0.09589727949103352,0.09642583710181646,0.11455256815118744,0.11480247793907734,0.11511133542132378,0.11259585739967697,0.11334294532105425
120,10,0.11268431849947147,0.10856372658549224,0.10799197186170002,0.1098323218896877,0.1079890896985345,0.12408638348779731,0.1204478264184388,0.11932389954347605,0.1212415009569585,0.11942581796854261,0.19342097222149754,0.18396183580195644,0.17500644131312088,0.18536734858328857,0.17722079722587808,0.20728264201315927,0.20108800270582686,0.19125634546720552,0.19922912454467673,0.19417197630255156,0.10228618787850068,0.09894544708388653,0.09973774645891406,0.10023047569056219,0.09937695881509839,0.11359676102625692,0.11028345443010336,0.11054114245463731,0.11153265391298586,0.11019782010645728
