n,replicate,train_rmse_a_72,train_rmse_b_72,train_rmse_c_72,train_rmse_d_72,train_rmse_e_72,test_rmse_a_72,test_rmse_b_72,test_rmse_c_72,test_rmse_d_72,test_rmse_e_72,train_rmse_a_6,train_rmse_b_6,train_rmse_c_6,train_rmse_d_6,train_rmse_e_6,test_rmse_a_6,test_rmse_b_6,test_rmse_c_6,test_rmse_d_6,test_rmse_e_6,train_rmse_a_6_72,train_rmse_b_6_72,train_rmse_c_6_72,train_rmse_d_6_72,train_rmse_e_6_72,test_rmse_a_6_72,test_rmse_b_6_72,test_rmse_c_6_72,test_rmse_d_6_72,test_rmse_e_6_72
120,1,0.11078288253188166,0.11057929179809395,0.10982646684614099,0.1133986885802739,0.11008076234415248,0.1250626629080877,0.12482470350759957,0.126495136165923,0.1257928253652756,0.12607700670222938,0.19534058652001116,0.1957191175856987,0.19419874567998066,0.1984861576512578,0.19573993745157167,0.19702184321810895,0.19760158065806505,0.19881305921351602,0.20041205492647496,0.20156516644284272,0.09967888758661574,0.09936561605299163,0.09872132458904061,0.1022899009345268,0.09875518290053158,0.1163863345010745,0.11601991948615754,0.11779147364622615,0.11672093469278617,0.11687625264263041
120,2,0.12205508473676861,0.12365236805599615,0.12275913442151679,0.12433555695952936,0.12249964662506989,0.12450268934383106,0.12221503712393947,0.1228135007372353,0.12113644036153609,0.12308938518032546,0.2038227714704879,0.21187894301155427,0.20808160718522856,0.20404366283252712,0.20553586425674372,0.20556340987306768,0.20434199213207402,0.20521904981659125,0.20245224674029702,0.206478089167491,0.11175287552986125,0.11231045934702849,0.11188253204319701,0.11442703322726971,0.11199880892201793,0.1143764290289156,0.11185185831510727,0.11242311391206078,0.11088136295817612,0.11254201353364217
120,3,0.10812985276523265,0.1075762429859156,0.10786286580344272,0.10728300563573184,0.10730013521979757,0.12114147894211116,0.12244217061214828,0.12299875128536138,0.12364735426019659,0.12236528320036151,0.18348747306911842,0.18505510979844025,0.17504570324316213,0.17662247293358319,0.17852389318786013,0.19892736069459385,0.19917327414836744,0.19403200068221027,0.19572459296923703,0.19577249005354874,0.09852280927397973,0.09758888825159093,0.09959118782223056,0.0986530133511749,0.09835807487316443,0.11146577295987418,0.1129632641228115,0.11442747068703744,0.1149291505564368,0.11341235574641392
120,4,0.1127239876605487,0.11430400352749558,0.11256387978426277,0.11312979414360094,0.11332123833996452,0.1272560364615206,0.12332339378440119,0.12666596511662537,0.12637273332108234,0.12294743062444025,0.1940758498388451,0.196359189841205,0.19378615860210824,0.1959488608328561,0.1946848050524987,0.19534041547919614,0.19197985930168196,0.18920818748597112,0.19545330357338575,0.19233370251522972,0.1022278777848102,0.10374147824903675,0.10208748953842008,0.10239519145087574,0.10284474575843927,0.119207976323408,0.1151259599737852,0.11941805344966076,0.11816240948387019,0.11463508717334354
120,5,0.10454431244825954,0.10497063350045623,0.10451733388370464,0.10534902147066252,0.1051344486826026,0.12887152303005625,0.12829788185014074,0.12915992785614777,0.12870955707423504,0.1277687791757146,0.1857757897257266,0.1856507624672248,0.18703097944655173,0.18621806895970977,0.1855468456114658,0.2017426593464749,0.2030663308131966,0.2018696828507846,0.20229771013585202,0.19995455178227203,0.09379245682367282,0.09433459257282435,0.09353320801464794,0.09469152921126152,0.09455112410210384,0.12013118840954748,0.11926059676531624,0.12044946068894245,0.11985901601897002,0.11911409954908227
120,6,0.11196988911393815,0.11145437603153405,0.11166161478114199,0.11263605776511716,0.11053981931074974,0.12347229154777814,0.12365314554736034,0.1260267060423352,0.12565605227858315,0.12473527136047789,0.19438101330561136,0.19432911461761634,0.19548684560918872,0.19583384617022148,0.18938132653055917,0.19772167052871625,0.1993773706913335,0.2122173531873333,0.20169311180849542,0.20693337212818214,0.10127476681680608,0.10065818693789634,0.10070129661932291,0.10182659723784782,0.10041329256256723,0.11441617781429782,0.11436733989713634,0.1150988866098119,0.11636323377346358,0.11443893168147357
120,7,0.10917435967815549,0.108654213635194,0.10924559970291768,0.10892649848158387,0.10950452734971972,0.12449353970751972,0.12324641918390623,0.12414339077585317,0.12325970525397116,0.12442700257097113,0.17344112561688946,0.17377245070372174,0.17323098874841428,0.17322245087080965,0.17345939238472058,0.19583695382599514,0.1958911286270151,0.19661021734622197,0.19082822928128754,0.1946160429028093,0.10138147868319644,0.10071753531867676,0.10149572067470759,0.1011294174435568,0.1017698461323505,0.11590314467129414,0.11443217274980788,0.11537427294917316,0.11521955065799211,0.11601310198338421
120,8,0.10897786466926918,0.1132896229457415,0.10888623563713642,0.10777768408681722,0.10868129455518519,0.12255130660456601,0.12451856914910481,0.12280807494373085,0.12387520915109478,0.12361979248342808,0.19010684781636672,0.19392931229241564,0.19184579051192943,0.19136416897298472,0.19413639112009604,0.19525213865358448,0.19917532290965176,0.1980899075541392,0.2007393478132879,0.1979584611927828,0.09840117209908207,0.10293110134427078,0.09798204878759348,0.09671910880507198,0.0973221379230475,0.11371825044341717,0.11542042638402475,0.11357499245618875,0.11441140697965795,0.11454800163487448
120,9,0.10387320599705983,0.10372133539840057,0.10407674241496284,0.10189604248675606,0.1032420511954038,0.12617303389925827,0.1267062543448092,0.1285752155156613,0.12720159116361524,0.12935404517509475,0.18293445132325586,0.18331776887917756,0.18194859477131614,0.18311669929306615,0.1846857762950008,0.2053182576166287,0.20507392728046198,0.20783185232537707,0.19932365577300482,0.20572129147117055,0.09349004012147977,0.0932369583268537,0.09391103853188103,0.09105024461838175,0.0924085203426828,0.11639641151345373,0.11706374270855156,0.11883439748150919,0.11853573274567834,0.12007868755542599
120,10,0.10032629847256609,0.09799744936054698,0.09705266938364267,0.09972902889040533,0.09763872168355646,0.12517399087459669,0.1309664518360606,0.13188390551566745,0.12810593597540448,0.1306074838878292,0.17240744885522563,0.17265009338704643,0.17195746126270547,0.16816656977567687,0.1695255740029572,0.20997298558834068,0.21756710776802643,0.21610364162699439,0.21573702063757788,0.21532514763074811,0.09103483705360338,0.08817802886849978,0.08715634070170576,0.09103330204695857,0.08829238766323687,0.11445840069142996,0.12010328299911677,0.12143062505880989,0.11699951057860379,0.12004508702655421
