n,replicate,train_rmse_a_72,train_rmse_b_72,train_rmse_c_72,train_rmse_d_72,train_rmse_e_72,test_rmse_a_72,test_rmse_b_72,test_rmse_c_72,test_rmse_d_72,test_rmse_e_72,train_rmse_a_6,train_rmse_b_6,train_rmse_c_6,train_rmse_d_6,train_rmse_e_6,test_rmse_a_6,test_rmse_b_6,test_rmse_c_6,test_rmse_d_6,test_rmse_e_6,train_rmse_a_6_72,train_rmse_b_6_72,train_rmse_c_6_72,train_rmse_d_6_72,train_rmse_e_6_72,test_rmse_a_6_72,test_rmse_b_6_72,test_rmse_c_6_72,test_rmse_d_6_72,test_rmse_e_6_72
120,1,0.12236889782358225,0.12164897545414816,0.12254325941830832,0.12152197473611673,0.12248202651425469,0.1231404861889485,0.12359885885579402,0.12302537947880363,0.12333449888275905,0.12319755253992357,0.2391478591690239,0.23508346166408234,0.23909875016762544,0.2334196289415363,0.23949160750032653,0.21539225749506205,0.2157724156612994,0.21555827756707174,0.21443943833277251,0.21654280199197276,0.10561306258801473,0.10553476769072871,0.10584409363503253,0.10571101466396948,0.10568492097882883,0.11106711492241451,0.11155465895497815,0.11089918544845821,0.11146808565296247,0.11093390333456739
120,2,0.12633628879595904,0.1263473460617956,0.12680729123779666,0.12660040370759512,0.12708709029917803,0.11807995801280254,0.1179595541618676,0.1183855280048621,0.1177926643039165,0.1185103548316924,0.21163026452508582,0.2106945761645616,0.21292362458326045,0.21177388902504143,0.21529838775694812,0.19812425986838403,0.19817275031585635,0.20063539451024023,0.19748619512752577,0.20141708514361065,0.11555567431031503,0.11572380420115401,0.11590133474640896,0.1158464057493148,0.1158367316278758,0.10796253310012878,0.1078110934917252,0.10790660225436258,0.10772560385687151,0.10792101832115171
120,3,0.10654263661387693,0.10636925150336532,0.10724723183790495,0.10617691044275891,0.10628590834039442,0.12169135307490504,0.1211927932443874,0.1222854077820297,0.12095875702444195,0.1214794158936954,0.1906609379840713,0.18819430898860579,0.18341307431122447,0.18791037318822404,0.1879434356868592,0.2055334004069278,0.20293565015019494,0.19965127609769037,0.2030893953065393,0.20229196500552052,0.09533842042249992,0.09557084838781967,0.09747206696597208,0.09538869430035654,0.09551537684016721,0.11103324721697484,0.11087177686006862,0.11271062721055075,0.11056712072683955,0.11132017637010681
120,4,0.11526795861977521,0.11532551559054567,0.11537261812629061,0.11534971523122851,0.11452414852762588,0.11797736439917263,0.1180424092573908,0.11818034032450178,0.11826162146479857,0.11887294447155376,0.18997028521738318,0.1892064718016903,0.1888757259538735,0.18888118119172667,0.18742141303682108,0.1894094550481671,0.190021984628157,0.19032876495337359,0.19086820448618588,0.19561858676276528,0.10595487050083892,0.10614631987501301,0.10625509220277315,0.10622686745038941,0.10548287879839965,0.10924911437330623,0.10922950440640068,0.10934399781115882,0.10935462426049368,0.10931655072094533
120,5,0.10578056011342021,0.10636330641204678,0.1061285120241139,0.10604330833444969,0.10941037738632685,0.12384986762399727,0.12471909344390104,0.1244709832060291,0.12440472227740018,0.1288385231987639,0.1878932733472294,0.18983427510830683,0.18889820703913407,0.18876801164360482,0.19705012250747117,0.19175903440547606,0.19446638534352023,0.19353938388618955,0.19327580793689292,0.20323235757570585,0.09491820162017553,0.09527771584654317,0.09516021168948177,0.09508048245321993,0.09768611531150558,0.1157723185035222,0.11637986624382568,0.11622870998985631,0.11619176421435227,0.11987070287043265
120,6,0.1127995529641825,0.11274967219175441,0.1122277455907798,0.11234101326997924,0.1121696717423798,0.11792177430857047,0.11790913793565864,0.11770135933435637,0.11803976489427687,0.11776846963819643,0.1907039601113594,0.1914426475425061,0.19023898599865233,0.19062592072871112,0.19024190538503785,0.18921180384090946,0.1900758509144064,0.1903032650079094,0.19111198619047082,0.1902114412771214,0.10289354318939271,0.10270862790165378,0.10228610139231553,0.1023565027136616,0.10221633555782964,0.10921125470689197,0.10905962250320858,0.10877803602885941,0.10904950813589553,0.10887231876449363
120,7,0.10913772603502575,0.10972374605709259,0.10951859917654383,0.10933180340632645,0.1095581624580717,0.12356875822696695,0.12568912169283458,0.1254148220291545,0.12489724502160379,0.1248315994069272,0.173568441345277,0.17604475613769927,0.17556189402947822,0.1741919571094521,0.17524896199615816,0.19843652799649342,0.20617057041735126,0.20427198675942823,0.20282699579583263,0.20308347132586674,0.10130656086274294,0.10160872211719704,0.10144267847819631,0.1014372226240742,0.10153817722958096,0.11442167672979409,0.11569995042178167,0.11567793412352062,0.11529694383555808,0.1151769546579074
120,8,0.11906776830130411,0.11865206204252227,0.11920031582365773,0.11898016167915286,0.12252313229901866,0.1280090332073019,0.12669332339451558,0.12772955367891645,0.127916754483916,0.1329089902628252,0.2269486869494531,0.22327602447299466,0.22683390866862313,0.226760786623497,0.24378130147794494,0.24864968973397975,0.24357970707611606,0.2484437984906779,0.2488224051723747,0.26697195062248796,0.10389364868476253,0.1040980109847824,0.10408162216066319,0.10382078829414651,0.10480863064082771,0.11076551838171243,0.11013626079569026,0.11045359815814865,0.11061321795226721,0.11316388384843533
120,9,0.10449278374987565,0.10484398846980013,0.10477190375480223,0.10512356205790482,0.10458401134704079,0.12096853854967284,0.12079887959299285,0.12083539158906483,0.12078597495730582,0.12157092229798101,0.18623591275986942,0.18658548193074698,0.18642431246171903,0.18771754870542112,0.18659627896218023,0.1891300035459266,0.18911908235148966,0.1892733905116609,0.1894105801575921,0.18942468999626702,0.09365495901167559,0.09401950522512849,0.09396072713311027,0.09415520189492611,0.09370125575046173,0.11280329596323639,0.11260684500130788,0.11262602368626914,0.11254693501680417,0.11346354824328496
120,10,0.1073023901761368,0.10729094061986008,0.10741145412699035,0.10740226305857586,0.10705174273028374,0.12044539506070298,0.12059903832206262,0.12059406736007368,0.12052841532935811,0.12060065524286462,0.17056740898530354,0.1708920025817155,0.17075773160946878,0.1708606090162762,0.17099897514959334,0.1883857409601559,0.18857066355078742,0.18843628854961014,0.1883540658853017,0.1892942086747738,0.09962146204650332,0.09955769524991581,0.09971988505714792,0.09969335318852603,0.09925934546899633,0.11230117644447617,0.11245305098077879,0.11246725037823294,0.11240321322751148,0.11234562242759881
