n,replicate,train_rmse_a_72,train_rmse_b_72,train_rmse_c_72,train_rmse_d_72,train_rmse_e_72,test_rmse_a_72,test_rmse_b_72,test_rmse_c_72,test_rmse_d_72,test_rmse_e_72,train_rmse_a_6,train_rmse_b_6,train_rmse_c_6,train_rmse_d_6,train_rmse_e_6,test_rmse_a_6,test_rmse_b_6,test_rmse_c_6,test_rmse_d_6,test_rmse_e_6,train_rmse_a_6_72,train_rmse_b_6_72,train_rmse_c_6_72,train_rmse_d_6_72,train_rmse_e_6_72,test_rmse_a_6_72,test_rmse_b_6_72,test_rmse_c_6_72,test_rmse_d_6_72,test_rmse_e_6_72
120,1,0.12190606184804058,0.12240784835200164,0.12078156797485565,0.12214534711694247,0.12164758827946832,0.12157195921569912,0.12222759725166486,0.11996146448365903,0.12282058434042462,0.12400364472267354,0.23253964496704543,0.23791868943194242,0.2262861484632601,0.23750596936875482,0.2350752280390205,0.20966889232482977,0.21353786074890133,0.20326039098501275,0.21333987557293846,0.212637622848292,0.10636411034990405,0.10591057160886322,0.10619256179730571,0.10566360960940033,0.10553135001604545,0.1101740371036996,0.1102892045880477,0.10933498230203186,0.11103958744904344,0.1125833536840195
120,2,0.12959552862399287,0.13465020262614735,0.13087055639422973,0.12996078049418083,0.129492792294931,0.11846503885198938,0.12354622357266581,0.12019532662081012,0.11886633748380311,0.11863764203120418,0.22637624607930207,0.2581406491930196,0.23555730763636562,0.22726911740339928,0.2254087361181385,0.2074967984747242,0.23755249568160267,0.21567033280476,0.2085312327756073,0.20715180149760706,0.11694808237236526,0.1171963939012889,0.11684942536216791,0.11723353927609673,0.11699430161967525,0.10681295064388045,0.10740443233144766,0.10745451036656259,0.10711366258427442,0.10708240385757052
120,3,0.10960989591316568,0.10732774130060824,0.10841925371265139,0.10999769510129949,0.10790115478167146,0.12195076897229533,0.11988126667558387,0.1204739728671168,0.12195082783413236,0.12037525526967055,0.2010579633256502,0.1865588755684944,0.19146824202059967,0.2015838209196009,0.19402180044192924,0.20978292402727963,0.19771392203176302,0.20128655131950646,0.20895983325932885,0.2033156558083833,0.09717658958199842,0.09702505744709027,0.09747856379471143,0.09755414137489733,0.09638738302307545,0.11062413369623265,0.11017254739368303,0.11028971883413317,0.11076398729278542,0.10983359076477027
120,4,0.11678043540349768,0.11600129140374454,0.11681529850498916,0.11657907771303085,0.11653838100598779,0.11656296659494988,0.11634017586093849,0.11648714894921705,0.11644933853276127,0.11642228637915514,0.1956987519029818,0.19353157485299713,0.1957003384679134,0.19500504533189328,0.195418147264667,0.1829027525809064,0.1825978305076204,0.1825720595601417,0.1819735578604889,0.18268622894788175,0.10681363383689546,0.10624413245994252,0.10685531659965718,0.10668896993840257,0.10657163081868617,0.10859193840776266,0.10837958557886292,0.10855393616318283,0.1086009290421043,0.10846071483603516
120,5,0.10820005973704834,0.10771987579556382,0.10712138167797249,0.10682496211705629,0.10723735313811475,0.12253085852244645,0.1222887932844584,0.12233248436824948,0.12077321179944644,0.12204043746619055,0.19756750710162133,0.19346961803690846,0.19055199001625375,0.18915926982965656,0.1899182453657237,0.19256883914646414,0.18884926798550486,0.18756745780176498,0.1847798495947421,0.18631460944862271,0.0961009461778671,0.09626945709127906,0.09606989442282116,0.09596089303989228,0.09632487678660327,0.1140994420518901,0.11437886419615304,0.1146204502231895,0.11321922016530948,0.11446632131213762
120,6,0.11202012518723665,0.11218131289773753,0.1120767476504375,0.11215671181054586,0.11204858287409666,0.11772425055570726,0.11835700402851072,0.11776614678521928,0.1182107473335357,0.11830843902001563,0.18720562489357906,0.187228586751982,0.1873225399026111,0.18708736032446618,0.18722620169398313,0.18457565603935455,0.18522017612935565,0.1845623291863849,0.18506173755060656,0.18515165831140873,0.10255071347710765,0.10273942244865708,0.10259902208567669,0.10273348240518061,0.10258124365493872,0.10970101942952806,0.11034487782938542,0.10975258824244068,0.11019821955754794,0.11029766523394066
120,7,0.10864905531456336,0.10862081396154602,0.10888669986774202,0.10872455844424843,0.10871253890422775,0.118644126869348,0.11886023397107817,0.11859344605258003,0.11847684184623546,0.11888347892539525,0.16939923297417012,0.16915548523947588,0.16992602201761794,0.16998801361443447,0.1693095782419137,0.1843154275972018,0.18426010438192272,0.18452773299686814,0.1845451002401463,0.18454729941975165,0.10138233157209986,0.1013859814901459,0.10157991679972438,0.10138125398982584,0.10146971159557328,0.11080925948713487,0.11106985896337127,0.11071829869136347,0.11057963513661846,0.11105394229524855
120,8,0.12220001225677289,0.11814007018016087,0.12010629232397756,0.11912516402739952,0.11717737976056612,0.12876050625170438,0.1228246223281521,0.1261201377629264,0.12492307712714087,0.12195360683574061,0.24182992768916825,0.21630149323220169,0.22838805697106374,0.22357177417303567,0.21357013885951018,0.2537273185198938,0.22040267628780127,0.2370318146975305,0.22938839230395075,0.2169532951262042,0.10481047661723482,0.10480509084301837,0.10491054899158751,0.10463438914722654,0.10413442055986627,0.11066652440488708,0.10978750158903332,0.11071399091045597,0.11069416478959178,0.1093512982414212
120,9,0.10563417630304973,0.10498544922873129,0.1052855450078757,0.10542361081691323,0.10514090795244048,0.11982335121383104,0.11937360824466996,0.11961835729813612,0.11969894684148058,0.11943800269375934,0.18837349336581005,0.1875346365649169,0.18774196223443804,0.18782572831162228,0.1873022627753995,0.18719297439109817,0.18691335056647929,0.18680747885680254,0.18663587740361248,0.1869873685046362,0.09465865449850679,0.09401848481850937,0.09434697267466519,0.09450124898131947,0.09424982923035483,0.1117539575437758,0.11126991930504267,0.11157196059260689,0.1116933068755916,0.11133484509898871
120,10,0.10519690087909225,0.10472662037087892,0.10496540685669564,0.10485249435859387,0.10453263100944213,0.11896376502307508,0.11856946772189551,0.11905894772290673,0.11866661311205509,0.11858997164816446,0.16909583448929527,0.1656707595153861,0.16811068759825734,0.16772159132081502,0.16583062463213005,0.18879578019935672,0.18715463211332176,0.1883946272025409,0.1878738888949297,0.18740588687538784,0.09737344909035504,0.09735499626050503,0.09725560369166149,0.0971840386090361,0.09710247745270595,0.11050321485007292,0.11029250408607627,0.11067633566474128,0.11029671714153345,0.11027844098538418
120,11,0.12402462762188697,0.12462947281412122,0.12447403553876754,0.12468311783048172,0.12449215771509634,0.1180087472556718,0.1183223153724915,0.11824670503819806,0.11863134619186556,0.11892429581633077,0.1974156600353418,0.19798327983345734,0.20253241385623663,0.2015420384607881,0.20290391679697747,0.20180821630017126,0.2005995487905676,0.20542456660165015,0.20559894806450577,0.20699381367294206,0.11509953042185782,0.11572255848238085,0.11481939164697973,0.11522534581244433,0.11478145482126312,0.10725955865354618,0.10783761895928867,0.1069176502309214,0.10735135274173234,0.1074628824069397
120,12,0.11866963051662334,0.11785829310127523,0.11879404792301133,0.11797112973873129,0.11835040886037997,0.11880975314368729,0.11623443667312684,0.1154806372751069,0.11814004670702741,0.11566470504575012,0.20167989419088014,0.19706765838993595,0.20022083685376596,0.19861436159337276,0.1986822476380712,0.19602896352661026,0.18646317058173015,0.18249352723653967,0.192920476395312,0.18284586228220714,0.10807368521239612,0.10787614557787703,0.10846910161924157,0.10775388381568007,0.10819558034983207,0.10916417518067505,0.10765113691848842,0.10738131472685142,0.10887549586284118,0.10754303722222051
120,13,0.11448288031264778,0.1143010578367681,0.11452522501408513,0.11451438197967709,0.1144965967046104,0.11844503564276751,0.11791589487502602,0.1178766890672936,0.11758382914759333,0.11789085111874201,0.19106166471778604,0.19029868750743703,0.19139936089262227,0.1900629366783809,0.19118079812616698,0.19157258542348998,0.1893328532844592,0.18991017320578926,0.18756069883754772,0.1892862986721616,0.10484078882255077,0.10475090056936427,0.10483549739013509,0.10504290542877838,0.10483759840911483,0.10944821394174273,0.1091791596737329,0.10904149716741139,0.10906672279439779,0.1091566411586652
120,14,0.12291639630218266,0.12555499561811134,0.12565639736131343,0.12406518917599463,0.12414654076309854,0.12569780766293306,0.12798461774457215,0.12824087359593614,0.1264939414678941,0.12696353386424702,0.24472434496506962,0.2619805366188059,0.2640399008067339,0.2518287264744167,0.25149801758331075,0.23437255362048143,0.24686402109365274,0.24887355726782473,0.238791254116792,0.23855056086813944,0.10512825244031869,0.10474864837166024,0.10441072565980235,0.10507497781414124,0.10525237518489197,0.11069943887067374,0.11108965564856527,0.11100383767978886,0.11083006934056855,0.11146225118995855
120,15,0.10891030040457564,0.10857497597581779,0.1085715870681375,0.10840790590563101,0.10855620935102366,0.13021554172553737,0.13072269528979982,0.13146755161169232,0.13279560548594965,0.1300903392977599,0.19060788582679042,0.1906013566636197,0.19030048954050244,0.19178717215944144,0.19054046009075631,0.21042172117185884,0.21050541946202556,0.21028754670173996,0.2173456660139625,0.20960484482196096,0.09823204325962549,0.09782780903423005,0.09787666477598482,0.09741415211210748,0.09781591837969629,0.12037145837235994,0.12095623313004909,0.12186693586078189,0.12232010415878333,0.1203508175892773
120,16,0.11155840666258372,0.1117651904806545,0.11137552923244043,0.11164754239719818,0.11155509442540174,0.12010063248120795,0.1204925293532929,0.12018737936248762,0.12034415380587732,0.12002204215581498,0.1816639166104802,0.1821419290949062,0.18173688725370382,0.18190347314536653,0.18211645952516617,0.19223174430489512,0.1917926327561162,0.19213852535618017,0.1921817858601967,0.19185769229045452,0.10289618661384098,0.10306423287325345,0.10266822431649517,0.10296330723833964,0.1028201889037133,0.11131307052883989,0.11184132698109626,0.1114303154150015,0.11160601341892731,0.11127968313977307
120,17,0.10819172396386151,0.11199517822340774,0.10819474374603906,0.10870567736016744,0.11065762289296815,0.12067974108705717,0.1256892013665553,0.1218675834860333,0.12015423667495641,0.12505609205458174,0.1936731775526862,0.22387335761520513,0.19935275624525736,0.1913655388658858,0.21664801821605276,0.20052099422605776,0.22723780557128678,0.20542118236687415,0.19874831923412925,0.221201578459294,0.096815256221751,0.09560803564165986,0.095765906946154,0.09785540502739501,0.09542313628772243,0.1106540781026813,0.1120411863917607,0.11125791501756027,0.11031942559831343,0.11236650436680906
