n,replicate,train_rmse_a_72,train_rmse_b_72,train_rmse_c_72,train_rmse_d_72,train_rmse_e_72,test_rmse_a_72,test_rmse_b_72,test_rmse_c_72,test_rmse_d_72,test_rmse_e_72,train_rmse_a_6,train_rmse_b_6,train_rmse_c_6,train_rmse_d_6,train_rmse_e_6,test_rmse_a_6,test_rmse_b_6,test_rmse_c_6,test_rmse_d_6,test_rmse_e_6,train_rmse_a_6_72,train_rmse_b_6_72,train_rmse_c_6_72,train_rmse_d_6_72,train_rmse_e_6_72,test_rmse_a_6_72,test_rmse_b_6_72,test_rmse_c_6_72,test_rmse_d_6_72,test_rmse_e_6_72
120,1,0.13264414824575693,0.12336204437351035,0.12253032568754907,0.12601105103951085,0.13126485928620762,0.12778745896613092,0.12127851025643878,0.12093664201757605,0.1230185399158565,0.12669380245462672,0.2910754036444323,0.24128734675354666,0.2385347713312813,0.2572083145537682,0.28444462952650146,0.25116284889328183,0.21394257656140603,0.2115093754769511,0.22532477808708803,0.24543684817215067,0.10728556243947347,0.10642732850893896,0.10594219071301267,0.10642324926100986,0.10705065830058556,0.10996026673655951,0.10906954397168021,0.10908574499913382,0.10911101045182817,0.10975372252310722
120,2,0.1309316501922256,0.131650133515576,0.13086095539523407,0.13088575303806,0.13089246320616835,0.11970380694019352,0.12103938254207487,0.11982513840594586,0.11974306373825933,0.1193878063894187,0.2334924180389924,0.23695420959902785,0.23302206612083587,0.23233123033325345,0.23345628473148644,0.21289414489457392,0.21716609190523797,0.21305176541672685,0.21240708450911383,0.21252882764154127,0.11730014984512033,0.11754619355997291,0.11729892622116171,0.11745384814526007,0.11725905937885224,0.10735114408150777,0.10820300583526105,0.10747008129583042,0.10748672613752748,0.10703313767135
120,3,0.10941605510905413,0.10985800561969425,0.1097708183789356,0.10989842333610694,0.10959571452019479,0.12116550568015774,0.12171296099685769,0.1216129554471472,0.12147227629207283,0.12133039398135233,0.1817178185654634,0.18180945225941522,0.18151420188530232,0.18153011453734944,0.18175610632671793,0.19446581133331783,0.19488603378673433,0.19477922527032165,0.19467023078873788,0.19463238663923446,0.10035859693603766,0.10086841068481452,0.10081292551501748,0.10096177387839449,0.10056584124129776,0.11220804583188358,0.11278704068199959,0.11268623820765684,0.11253770799317056,0.11237627967475007
120,4,0.12043529546668442,0.12038593760775008,0.12071698638026315,0.12076588303092083,0.12068929516537892,0.12010676667604869,0.12009343158141055,0.12033563936475797,0.12037723807219713,0.12036532618636285,0.20441605499339885,0.2046044944500516,0.2051259885142251,0.20469713599545164,0.20484233263606924,0.18988016505681943,0.1897960065416667,0.18978495338354487,0.1893997465294325,0.18971746487581254,0.10972436869949626,0.10963365223612904,0.10994190158269238,0.11007283879283486,0.10995681523072368,0.11168739928732008,0.11168471415053086,0.11197011341886878,0.11207790004512763,0.11201533656506345
120,5,0.10973843075259536,0.1102253470874298,0.10989694140033321,0.10984444149958886,0.1099920431250555,0.12229398559200949,0.12294062068266193,0.12209527288406004,0.1222811259379899,0.1226199369323446,0.19802503007768055,0.19901664489905913,0.19857475026493324,0.1981005507451798,0.19838105245458726,0.19033736675966428,0.19165343259762782,0.1911340741619862,0.1903164083378679,0.191217517226255,0.09790496570270432,0.09831823750728855,0.09799757677187068,0.09802061148068786,0.09814974981836805,0.1141593912190227,0.11471625632143942,0.11380665168384298,0.11414764219228898,0.11440778552099803
120,6,0.11558109233041608,0.11564542253614685,0.11558320767572802,0.11561023028436339,0.11565587098323737,0.12041594952929775,0.12062425956677748,0.1204410377070639,0.12026633887185544,0.12040769862088242,0.19876692618374134,0.1987456946756371,0.19865476224831286,0.19878757998049923,0.19882966436220798,0.19404651129078385,0.19420506751932073,0.19386857711349734,0.19373487026609518,0.19411359225761832,0.10486644470484521,0.10494704803788162,0.10488820187818207,0.10489811817409064,0.10494549356974398,0.11139468951056691,0.11161516608910496,0.11145227233738986,0.11126746681628975,0.11137446491101954
120,7,0.11231435360860383,0.112269850914142,0.1124150410102823,0.11228058729686616,0.1123014522875026,0.12220360258187794,0.12211788193821424,0.12209218121758915,0.1222216224333898,0.12217224524164101,0.17789211413493547,0.17763251615460962,0.17841605874178199,0.1777653683947007,0.17784412733002286,0.19217052679316168,0.19189317384974092,0.19205177471455653,0.19206416066692597,0.1921172723907837,0.10438686639832444,0.10437470731721964,0.10442435543620708,0.10436678497164113,0.10437911371324601,0.11378461876430544,0.11372688353187477,0.11367398602933246,0.11382220013807262,0.11375612349825637
120,8,0.12047536964410317,0.11924704799073951,0.12038015715301206,0.12063763640075842,0.11988320915399024,0.1255455730273962,0.12371793096131059,0.12574219027781577,0.12646083167429184,0.12489611167210979,0.230453599681896,0.22290656331008638,0.23039864965394968,0.23245920560961947,0.22731154027406766,0.23535035515122213,0.22506485438653714,0.23492757807189774,0.2384915772326252,0.23088610991859146,0.10496439741936826,0.1049155525342747,0.10485606998736288,0.10476538590250993,0.10484746303664147,0.11032321613899446,0.11002060210887371,0.11064917772620536,0.11084971504241033,0.11037608853478456
120,9,0.1051018588344143,0.10507688220083365,0.10504552137828044,0.10504036450698603,0.10502621519275174,0.11942318974132574,0.11953040853307424,0.11946440981084977,0.1193665130137968,0.11945400468134323,0.18625797455536788,0.18617654072828202,0.18625813737901145,0.18622888670302284,0.1861350032964091,0.18516839065958646,0.18497627267672687,0.18505361681424884,0.18514866157817386,0.18507172458944193,0.09439175444696235,0.09437608999021622,0.09432321310145937,0.09432219414469961,0.09432199842663293,0.11159300482489207,0.11174680446100461,0.11165797227333427,0.11152965251891371,0.11164366054203205
120,10,0.10728106118041947,0.1072878438649166,0.10729726983506685,0.10734974120182803,0.10743182210426035,0.12114141943107683,0.12112881643905998,0.12113691396998884,0.12094785476237578,0.12126387419140915,0.17621528751748355,0.17610780703043608,0.17551910122484393,0.17480870971391158,0.17598733867648397,0.19636779611305805,0.1963179965811655,0.1954735422684436,0.19494180472423478,0.1958943522892058,0.0987037880472203,0.09872915865197118,0.09883542447914229,0.09901178688792878,0.0989193240555413,0.11188208085759457,0.11187514900037626,0.11201849095915449,0.11188018341454148,0.1121015989377477
