n,replicate,train_rmse_a_72,train_rmse_b_72,train_rmse_c_72,train_rmse_d_72,train_rmse_e_72,test_rmse_a_72,test_rmse_b_72,test_rmse_c_72,test_rmse_d_72,test_rmse_e_72,train_rmse_a_6,train_rmse_b_6,train_rmse_c_6,train_rmse_d_6,train_rmse_e_6,test_rmse_a_6,test_rmse_b_6,test_rmse_c_6,test_rmse_d_6,test_rmse_e_6,train_rmse_a_6_72,train_rmse_b_6_72,train_rmse_c_6_72,train_rmse_d_6_72,train_rmse_e_6_72,test_rmse_a_6_72,test_rmse_b_6_72,test_rmse_c_6_72,test_rmse_d_6_72,test_rmse_e_6_72
120,1,0.11588620497159252,0.11510330761284339,0.11563456843472898,0.11520183650605077,0.11401460161930271,0.12142708608053841,0.12025662822971832,0.12066879561081284,0.12102865210092327,0.12066379927797695,0.20683990003024527,0.2029376832427777,0.20794567701136224,0.20305400745137722,0.20136368632755233,0.19768494369226938,0.19052051600764264,0.19422109048374822,0.19468809677515855,0.19438331102329695,0.10382376804252635,0.10357659100058995,0.10331949305461836,0.10367262476338165,0.10253192697468687,0.11200075497620032,0.11175020058543413,0.11165481324476827,0.11200809372996572,0.11162394056832783
120,2,0.12461228443862869,0.12534332669184897,0.12582810438707295,0.12435947106541011,0.12528841387282733,0.11866057052205661,0.12059735518104832,0.11941322782545404,0.11909643907332496,0.118590974975653,0.2020961331427618,0.2080509886052363,0.20836213411050336,0.2027845687353488,0.203605786759093,0.19627122363108887,0.2034223217819445,0.2011350430095635,0.1959332349595424,0.1968237097900508,0.11506884931450424,0.11497191690454049,0.11549694768635253,0.11466004589945973,0.11562704255117891,0.10895225036953443,0.11007628929333135,0.10904232229018121,0.10952357947343845,0.10877832812212858
120,3,0.1087879707229466,0.10891852041824447,0.10981204434233766,0.10851214637117013,0.10937793258142967,0.11936501399794981,0.12000389518417857,0.11962408243718409,0.12018464543656526,0.11977678152315117,0.18087267183467706,0.1804844781754151,0.18665391254109065,0.17588818865163003,0.1760693682435547,0.19443044063216502,0.1956020918199982,0.19742502611491675,0.1935726056088479,0.19213130634681697,0.09973896008781384,0.09996211169195537,0.09999529481138096,0.10022433897997307,0.10121801905712201,0.11008300935157558,0.11065513724699429,0.10990493692931329,0.1111938392078282,0.11094005930704329
120,4,0.1177812009726677,0.11755731674022633,0.11767833455041517,0.11732830627338404,0.11754144632495454,0.1200591448791612,0.11991656676565893,0.1200916628850944,0.11956118502809357,0.11994651020318614,0.20225626831329815,0.20203712771970103,0.20179212317983816,0.1995415218882701,0.20103685824615447,0.19092201463202618,0.19230813526285287,0.1906116135791328,0.18900086081912892,0.18826750513419124,0.10691021447621554,0.10667678853346209,0.10686691606599143,0.10682846628467131,0.10683262173343165,0.11146367075194633,0.11107657068982475,0.1115505598840371,0.11117422659037528,0.11174263384839087
120,5,0.10623070343853667,0.10645510339039713,0.10620390327307425,0.1072726223648289,0.10659623425613417,0.12506030725957928,0.12484952162082949,0.12493848467722302,0.1259687416552048,0.12519149098626922,0.18821860388759254,0.188180351691792,0.18718903025482989,0.19302300972159564,0.18849014844619882,0.203007633884884,0.2041239475751855,0.20434799964573475,0.20708289584317952,0.20292095637726604,0.09540605620186396,0.09568387030689146,0.09555598649292557,0.09580518309241806,0.09580111535250392,0.11545870418452236,0.11503006304428731,0.11509880600103184,0.11588057585466097,0.11562728757800401
120,6,0.1139213525726762,0.114769635741371,0.11455349098506948,0.11364973442744604,0.11358639253415197,0.12048490650600713,0.1202661684656197,0.12032010255697087,0.12006884103442544,0.12033545322943245,0.19618925589096864,0.19723999921462618,0.20083632137979257,0.19450119939032778,0.1938076330204292,0.1967912253446684,0.1942023149339319,0.19777415707949753,0.19318222087209377,0.19486990662203119,0.10331186035303674,0.10415386959035332,0.10326447237117059,0.10327645924019052,0.10331871106574193,0.1110360955789636,0.11118949251904643,0.1106779103004227,0.11111812320415074,0.11116896395669186
120,7,0.10630241538124599,0.1081850449910676,0.10789976725848124,0.1096550710002849,0.10722821530698717,0.12045087882457958,0.11837751434271898,0.11964727592551788,0.12114649060901914,0.12066476888540519,0.16687004589113155,0.16911285496430561,0.16744394349775338,0.1734064963101485,0.16812417799041712,0.18548016542234846,0.18576162918097736,0.1883628788621913,0.19006050941911473,0.1881183553950334,0.09902183593162146,0.10088276614343734,0.10080063615728117,0.10195298599900134,0.09991370567749525,0.11274301111812454,0.11027918405105559,0.11137049378781667,0.11286747689592731,0.11259764215280355
120,8,0.11556727373727155,0.11506216331845293,0.11521213708405058,0.11427033161866858,0.11190081892835564,0.12168266275841881,0.12126655140088882,0.12168180474680845,0.12097537807053031,0.11900434493423334,0.1978760310694945,0.2018656364381362,0.2003794710318003,0.1968285600492901,0.19138417080406359,0.19966877298259386,0.20047051174943836,0.2011771538530592,0.19837106560415632,0.1927261471685245,0.1049900267942917,0.10368864454540061,0.10412986757389919,0.10361116255370811,0.10170358994945984,0.11199007310599195,0.11136331192637079,0.11174259245153764,0.11135980224228491,0.10993280388972292
120,9,0.10472421422535275,0.10326084590574174,0.10558888146069119,0.1044662869487174,0.10502707584212106,0.12079126221035573,0.11942789121701937,0.12088259399929023,0.11981860307110692,0.1205880965183106,0.18622397217129272,0.18099836412533835,0.1887862326151149,0.1854298755751723,0.18796441537724107,0.19155000896015467,0.18822247246424567,0.1945194358045444,0.18977464306748323,0.19293704771377038,0.09393577398853901,0.09308999320382294,0.094523127343816,0.09376268835726015,0.09398705686181673,0.11222083515390485,0.11113389294397487,0.11185647704380502,0.11134959846346858,0.11175997204668231
120,10,0.10200801848322369,0.10453871925122882,0.10312761119519748,0.10145661563855336,0.10201468028417565,0.12531571427880947,0.12491168549108357,0.12228157592716825,0.12252092855799175,0.12411581508039073,0.1750037587045124,0.1816322586463461,0.16813664748585305,0.16789633075232005,0.17108321391157028,0.21451469179343036,0.21681272486870598,0.203967747909171,0.20809712072826123,0.21043727191476488,0.09260359831508805,0.09450911743097314,0.09508033345931811,0.09313488878192906,0.09327374929418239,0.11385812311289903,0.11297808435968772,0.11200503271802005,0.1115968706169321,0.11311310642364
